Type,Time_Period,segment,Year,direction,id,travel_time,Toll_Rate
GPL,PM1,5,2035,EB,141433,0.129981,0.0
GPL,PM1,5,2035,EB,141432,0.011099,0.0
GPL,PM1,5,2035,EB,207138,0.020405,0.0
GPL,PM1,5,2035,EB,141431,0.325489,0.0
GPL,PM1,4,2035,EB,141430,0.031488,0.0
GPL,PM1,4,2035,EB,141429,0.172848,0.0
GPL,PM1,4,2035,EB,141428,0.055396,0.0
GPL,PM1,4,2035,EB,141427,0.862482,0.0
GPL,PM1,4,2035,EB,141426,0.115102,0.0
GPL,PM1,4,2035,EB,141425,4.42132,0.0
GPL,PM1,4,2035,EB,141424,0.031254,0.0
GPL,PM1,4,2035,EB,141423,0.171843,0.0
GPL,PM1,4,2035,EB,141422,0.120223,0.0
GPL,PM1,4,2035,EB,141421,0.032603,0.0
GPL,PM1,4,2035,EB,141420,0.050182,0.0
GPL,PM1,4,2035,EB,141419,0.043759,0.0
GPL,PM1,4,2035,EB,141418,0.218895,0.0
GPL,PM1,4,2035,EB,141417,0.052216,0.0
GPL,PM1,4,2035,EB,141416,0.057085,0.0
GPL,PM1,4,2035,EB,141415,0.065655,0.0
GPL,PM1,4,2035,EB,141414,0.065673,0.0
GPL,PM1,4,2035,EB,141413,0.196889,0.0
GPL,PM1,4,2035,EB,141412,0.350184,0.0
GPL,PM1,4,2035,EB,141411,0.043659,0.0
GPL,PM1,4,2035,EB,141410,0.036107,0.0
GPL,PM1,4,2035,EB,141409,0.888936,0.0
GPL,PM1,4,2035,EB,141408,0.030195,0.0
GPL,PM1,4,2035,EB,141407,0.409665,0.0
GPL,PM1,3,2035,EB,199058,0.77621,0.0
GPL,PM1,3,2035,EB,141405,0.04125,0.0
GPL,PM1,3,2035,EB,141406,0.021577,0.0
GPL,PM1,3,2035,EB,141392,0.446682,0.0
GPL,PM1,3,2035,EB,141393,0.124047,0.0
GPL,PM1,3,2035,EB,141394,0.051958,0.0
GPL,PM1,3,2035,EB,178783,0.16037,0.0
GPL,PM1,3,2035,EB,141395,0.032172,0.0
GPL,PM1,3,2035,EB,141396,0.18655,0.0
GPL,PM1,3,2035,EB,141397,0.043518,0.0
GPL,PM1,3,2035,EB,141398,0.201992,0.0
GPL,PM1,3,2035,EB,141399,0.07106,0.0
GPL,PM1,3,2035,EB,141400,0.012581,0.0
GPL,PM1,2,2035,EB,207587,0.199742,0.0
GPL,PM1,2,2035,EB,141690,0.388921,0.0
GPL,PM1,2,2035,EB,141689,0.146324,0.0
GPL,PM1,2,2035,EB,141688,0.237581,0.0
GPL,PM1,2,2035,EB,141684,0.695532,0.0
GPL,PM1,2,2035,EB,141686,0.632002,0.0
GPL,PM1,2,2035,EB,141687,0.054665,0.0
GPL,PM1,2,2035,EB,141685,0.094851,0.0
GPL,PM1,1,2035,EB,207105,0.939844,0.0
GPL,PM1,1,2035,EB,141681,0.021948,0.0
GPL,PM1,1,2035,EB,141682,0.545322,0.0
GPL,PM1,1,2035,EB,141683,0.140786,0.0
EL,PM2,10,2035,WB,207852,0.125583,0.9
EL,PM2,10,2035,WB,207600,0.341339,0.9
EL,PM2,10,2035,WB,207601,0.134851,0.9
EL,PM2,10,2035,WB,207602,0.36062,0.9
EL,PM2,10,2035,WB,207603,0.129769,0.9
EL,PM2,10,2035,WB,207604,0.279209,0.9
EL,PM2,10,2035,WB,207805,0.56824,0.9
EL,PM2,9,2035,WB,207605,0.060649,0.9
EL,PM2,9,2035,WB,207606,0.120895,0.9
EL,PM2,9,2035,WB,207607,0.018644,0.9
EL,PM2,9,2035,WB,207916,0.091273,0.9
EL,PM2,9,2035,WB,207608,0.16015,0.9
EL,PM2,9,2035,WB,207609,0.158344,0.9
EL,PM2,9,2035,WB,207610,0.173324,0.9
EL,PM2,9,2035,WB,207611,0.171316,0.9
EL,PM2,9,2035,WB,207612,0.209853,0.9
EL,PM2,9,2035,WB,207613,0.200132,0.9
EL,PM2,9,2035,WB,207614,0.199009,0.9
EL,PM2,9,2035,WB,207615,0.08934,0.9
EL,PM2,9,2035,WB,207806,0.101933,0.9
EL,PM2,9,2035,WB,207599,0.013246,0.9
EL,PM2,8,2035,WB,207616,0.298941,0.9
EL,PM2,8,2035,WB,207909,0.11573,0.9
EL,PM2,8,2035,WB,207617,0.083981,0.9
EL,PM2,8,2035,WB,207618,0.096134,0.9
EL,PM2,8,2035,WB,207619,0.094485,0.9
EL,PM2,8,2035,WB,207620,0.090054,0.9
EL,PM2,8,2035,WB,207621,0.08694,0.9
EL,PM2,8,2035,WB,207622,0.085328,0.9
EL,PM2,8,2035,WB,207623,0.087965,0.9
EL,PM2,8,2035,WB,207624,0.085225,0.9
EL,PM2,8,2035,WB,207625,0.081804,0.9
EL,PM2,8,2035,WB,207626,0.078399,0.9
EL,PM2,8,2035,WB,207627,0.089793,0.9
EL,PM2,8,2035,WB,207628,0.087156,0.9
EL,PM2,8,2035,WB,207629,0.089716,0.9
EL,PM2,7,2035,WB,207630,0.087508,1.4
EL,PM2,7,2035,WB,207631,0.082312,1.4
EL,PM2,7,2035,WB,207632,0.080398,1.4
EL,PM2,7,2035,WB,207633,0.065467,1.4
EL,PM2,7,2035,WB,207634,0.089446,1.4
EL,PM2,7,2035,WB,207635,0.067838,1.4
EL,PM2,7,2035,WB,207636,0.083563,1.4
EL,PM2,7,2035,WB,207637,0.485029,1.4
EL,PM2,7,2035,WB,207638,0.130127,1.4
EL,PM2,7,2035,WB,207856,0.004752,1.4
EL,PM2,7,2035,WB,207854,0.790454,1.4
EL,PM2,7,2035,WB,207639,0.176204,1.4
EL,PM2,7,2035,WB,207640,0.206093,1.4
EL,PM2,7,2035,WB,207641,0.308444,1.4
EL,PM2,7,2035,WB,207807,0.061172,1.4
EL,PM2,6,2035,WB,207642,0.147958,1.4
EL,PM2,6,2035,WB,207643,0.034529,1.4
EL,PM2,6,2035,WB,207812,0.640394,1.4
EL,PM2,6,2035,WB,207644,0.138266,1.4
EL,PM2,6,2035,WB,207645,0.475472,1.4
EL,PM2,6,2035,WB,207646,0.358787,1.4
EL,PM2,6,2035,WB,207647,0.056009,1.4
EL,PM2,6,2035,WB,207648,0.059841,1.4
EL,PM2,6,2035,WB,207649,0.216445,1.4
EL,PM2,6,2035,WB,207843,0.100982,1.4
EL,PM2,5,2035,WB,207655,0.115206,1.8
EL,PM2,5,2035,WB,207870,0.070361,1.8
EL,PM2,5,2035,WB,207654,0.031958,1.8
EL,PM2,5,2035,WB,207653,0.117871,1.8
EL,PM2,5,2035,WB,207652,0.346038,1.8
EL,PM2,5,2035,WB,207862,0.06357,1.8
EL,PM2,5,2035,WB,207846,0.024961,1.8
EL,PM2,5,2035,WB,207650,0.20214,1.8
EL,PM2,5,2035,WB,207651,0.04987,1.8
EL,PM2,4,2035,WB,207656,0.060563,1.8
EL,PM2,4,2035,WB,207866,0.127925,1.8
EL,PM2,4,2035,WB,207868,0.058212,1.8
EL,PM2,4,2035,WB,207867,0.962831,1.8
EL,PM2,4,2035,WB,207657,0.127435,1.8
EL,PM2,4,2035,WB,207658,0.170044,1.8
EL,PM2,4,2035,WB,207659,0.036089,1.8
EL,PM2,4,2035,WB,207818,0.082833,1.8
EL,PM2,4,2035,WB,207660,0.159444,1.8
EL,PM2,4,2035,WB,207661,0.092739,1.8
EL,PM2,4,2035,WB,207662,0.107249,1.8
EL,PM2,4,2035,WB,207664,0.202886,1.8
EL,PM2,4,2035,WB,207801,0.073958,1.8
EL,PM2,4,2035,WB,207802,0.054921,1.8
EL,PM2,4,2035,WB,207826,0.065058,1.8
EL,PM2,4,2035,WB,207663,0.017501,1.8
EL,PM2,4,2035,WB,207800,0.107473,1.8
EL,PM2,4,2035,WB,207668,0.056523,1.8
EL,PM2,4,2035,WB,207667,0.094249,1.8
EL,PM2,4,2035,WB,207666,0.121676,1.8
EL,PM2,4,2035,WB,207665,0.116597,1.8
EL,PM2,3,2035,WB,207677,0.316529,1.8
EL,PM2,3,2035,WB,207676,0.540348,1.8
EL,PM2,3,2035,WB,207671,0.1208,1.8
EL,PM2,3,2035,WB,207669,0.190993,1.8
EL,PM2,2,2035,WB,207794,0.30279,1.8
EL,PM2,2,2035,WB,207940,0.641633,1.8
EL,PM2,2,2035,WB,207799,0.103008,1.8
EL,PM2,2,2035,WB,207930,0.069669,1.8
EL,PM2,1,2035,WB,207776,0.159132,1.8
EL,PM2,1,2035,WB,207830,0.490378,1.8
EL,PM2,10,2035,EB,207754,0.036507,0.9
EL,PM2,10,2035,EB,207755,0.156193,0.9
EL,PM2,10,2035,EB,207756,0.076903,0.9
EL,PM2,10,2035,EB,207757,0.078055,0.9
EL,PM2,10,2035,EB,207758,0.074198,0.9
EL,PM2,10,2035,EB,207759,0.078303,0.9
EL,PM2,10,2035,EB,207760,0.081081,0.9
EL,PM2,10,2035,EB,207761,0.071424,0.9
EL,PM2,10,2035,EB,207762,0.074527,0.9
EL,PM2,10,2035,EB,207763,0.081301,0.9
EL,PM2,10,2035,EB,207764,0.087768,0.9
EL,PM2,10,2035,EB,207765,0.092371,0.9
EL,PM2,10,2035,EB,207766,0.092281,0.9
EL,PM2,10,2035,EB,207767,0.094451,0.9
EL,PM2,10,2035,EB,207768,0.09756,0.9
EL,PM2,10,2035,EB,207769,0.098251,0.9
EL,PM2,10,2035,EB,207770,0.100084,0.9
EL,PM2,10,2035,EB,207771,0.101638,0.9
EL,PM2,10,2035,EB,207772,0.089519,0.9
EL,PM2,10,2035,EB,207773,0.098755,0.9
EL,PM2,10,2035,EB,207774,0.066252,0.9
EL,PM2,10,2035,EB,207775,0.126695,0.9
EL,PM2,9,2035,EB,207741,0.20158,0.9
EL,PM2,9,2035,EB,207742,0.110565,0.9
EL,PM2,9,2035,EB,207912,0.076246,0.9
EL,PM2,9,2035,EB,207743,0.183831,0.9
EL,PM2,9,2035,EB,207744,0.1993,0.9
EL,PM2,9,2035,EB,207745,0.182407,0.9
EL,PM2,9,2035,EB,207746,0.094832,0.9
EL,PM2,9,2035,EB,207747,0.096574,0.9
EL,PM2,9,2035,EB,207748,0.087261,0.9
EL,PM2,9,2035,EB,207749,0.099796,0.9
EL,PM2,9,2035,EB,207750,0.093735,0.9
EL,PM2,9,2035,EB,207751,0.054278,0.9
EL,PM2,9,2035,EB,207915,0.023688,0.9
EL,PM2,9,2035,EB,207752,0.089733,0.9
EL,PM2,9,2035,EB,207753,0.086285,0.9
EL,PM2,8,2035,EB,207733,0.170653,1.8
EL,PM2,8,2035,EB,207734,0.165718,1.8
EL,PM2,8,2035,EB,207735,0.178237,1.8
EL,PM2,8,2035,EB,207736,0.172455,1.8
EL,PM2,8,2035,EB,207737,0.177458,1.8
EL,PM2,8,2035,EB,207738,0.185738,1.8
EL,PM2,8,2035,EB,207739,0.185123,1.8
EL,PM2,8,2035,EB,207740,0.17334,1.8
EL,PM2,8,2035,EB,207908,0.207569,1.8
EL,PM2,7,2035,EB,207715,0.039296,1.8
EL,PM2,7,2035,EB,207816,0.148258,1.8
EL,PM2,7,2035,EB,207716,0.237443,1.8
EL,PM2,7,2035,EB,207717,0.183839,1.8
EL,PM2,7,2035,EB,207718,0.095034,1.8
EL,PM2,7,2035,EB,207719,0.161961,1.8
EL,PM2,7,2035,EB,207720,0.170241,1.8
EL,PM2,7,2035,EB,207721,0.181533,1.8
EL,PM2,7,2035,EB,207722,0.183018,1.8
EL,PM2,7,2035,EB,207723,0.189086,1.8
EL,PM2,7,2035,EB,207724,0.138677,1.8
EL,PM2,7,2035,EB,207857,0.044755,1.8
EL,PM2,7,2035,EB,207725,0.169793,1.8
EL,PM2,7,2035,EB,207726,0.152307,1.8
EL,PM2,7,2035,EB,207727,0.163891,1.8
EL,PM2,7,2035,EB,207728,0.162127,1.8
EL,PM2,7,2035,EB,207729,0.169738,1.8
EL,PM2,7,2035,EB,207730,0.123186,1.8
EL,PM2,7,2035,EB,207731,0.166667,1.8
EL,PM2,7,2035,EB,207732,0.155048,1.8
EL,PM2,6,2035,EB,207702,0.165269,1.8
EL,PM2,6,2035,EB,207703,0.159739,1.8
EL,PM2,6,2035,EB,207704,0.011418,1.8
EL,PM2,6,2035,EB,207860,0.186144,1.8
EL,PM2,6,2035,EB,207705,0.211102,1.8
EL,PM2,6,2035,EB,207706,0.164948,1.8
EL,PM2,6,2035,EB,207707,0.240792,1.8
EL,PM2,6,2035,EB,207708,0.21674,1.8
EL,PM2,6,2035,EB,207709,0.234179,1.8
EL,PM2,6,2035,EB,207710,0.266812,1.8
EL,PM2,6,2035,EB,207711,0.271377,1.8
EL,PM2,6,2035,EB,207712,0.194692,1.8
EL,PM2,6,2035,EB,207713,0.094791,1.8
EL,PM2,6,2035,EB,207714,0.201071,1.8
EL,PM2,5,2035,EB,207865,0.139687,2.4
EL,PM2,5,2035,EB,207695,0.109582,2.4
EL,PM2,5,2035,EB,207696,0.086071,2.4
EL,PM2,5,2035,EB,207869,0.190423,2.4
EL,PM2,5,2035,EB,207697,0.332987,2.4
EL,PM2,5,2035,EB,207698,0.32017,2.4
EL,PM2,5,2035,EB,207699,0.093665,2.4
EL,PM2,5,2035,EB,207850,0.104263,2.4
EL,PM2,5,2035,EB,207700,0.108108,2.4
EL,PM2,5,2035,EB,207701,0.155618,2.4
EL,PM2,4,2035,EB,207694,0.111339,2.4
EL,PM2,4,2035,EB,207864,0.225437,2.4
EL,PM2,4,2035,EB,207693,0.086099,2.4
EL,PM2,4,2035,EB,207692,0.60671,2.4
EL,PM2,4,2035,EB,207691,0.047383,2.4
EL,PM2,4,2035,EB,207690,0.045555,2.4
EL,PM2,4,2035,EB,207689,0.049683,2.4
EL,PM2,4,2035,EB,207688,0.045697,2.4
EL,PM2,4,2035,EB,207687,0.181096,2.4
EL,PM2,4,2035,EB,207686,0.309506,2.4
EL,PM2,4,2035,EB,207685,0.2874,2.4
EL,PM2,4,2035,EB,207684,0.31143,2.4
EL,PM2,4,2035,EB,207841,0.222439,2.4
EL,PM2,4,2035,EB,207683,0.133006,2.4
EL,PM2,4,2035,EB,207817,0.270055,2.4
EL,PM2,4,2035,EB,207804,0.153021,2.4
EL,PM2,4,2035,EB,207682,0.153547,2.4
EL,PM2,4,2035,EB,207839,0.010442,2.4
EL,PM2,4,2035,EB,207803,0.187273,2.4
EL,PM2,4,2035,EB,207902,0.207861,2.4
EL,PM2,4,2035,EB,207681,0.12778,2.4
EL,PM2,4,2035,EB,207680,0.543409,2.4
EL,PM2,4,2035,EB,207837,0.423201,2.4
EL,PM2,3,2035,EB,207679,0.053737,2.2
EL,PM2,3,2035,EB,207793,0.29723,2.2
EL,PM2,3,2035,EB,207795,0.260027,2.2
EL,PM2,3,2035,EB,207678,0.386093,2.2
EL,PM2,3,2035,EB,207786,0.171859,2.2
EL,PM2,2,2035,EB,207791,0.293272,1.8
EL,PM2,2,2035,EB,207792,1.143014,1.8
EL,PM2,2,2035,EB,207872,0.243252,1.8
EL,PM2,2,2035,EB,207931,0.268197,1.8
EL,PM2,1,2035,EB,207779,0.150296,1.8
EL,PM2,1,2035,EB,207780,0.396426,1.8
EL,PM2,1,2035,EB,207782,0.061553,1.8
GPL,PM2,11,2035,WB,169617,0.216503,0.0
GPL,PM2,11,2035,WB,207941,2.365612,0.0
GPL,PM2,11,2035,WB,169619,0.301815,0.0
GPL,PM2,11,2035,WB,169620,2.092039,0.0
GPL,PM2,11,2035,WB,207110,0.11793,0.0
GPL,PM2,10,2035,WB,169618,0.033678,0.0
GPL,PM2,10,2035,WB,205754,0.196152,0.0
GPL,PM2,10,2035,WB,205755,1.048059,0.0
GPL,PM2,10,2035,WB,169621,0.962462,0.0
GPL,PM2,10,2035,WB,169622,0.454789,0.0
GPL,PM2,9,2035,WB,169623,0.148107,0.0
GPL,PM2,9,2035,WB,169624,1.642415,0.0
GPL,PM2,9,2035,WB,169625,0.73433,0.0
GPL,PM2,8,2035,WB,169626,1.363371,0.0
GPL,PM2,8,2035,WB,141484,0.764568,0.0
GPL,PM2,8,2035,WB,141485,0.487758,0.0
GPL,PM2,7,2035,WB,141486,1.581561,0.0
GPL,PM2,7,2035,WB,207096,0.010344,0.0
GPL,PM2,7,2035,WB,207095,1.332312,0.0
GPL,PM2,7,2035,WB,141487,0.428123,0.0
GPL,PM2,7,2035,WB,141488,0.200517,0.0
GPL,PM2,7,2035,WB,141489,0.398382,0.0
GPL,PM2,6,2035,WB,141489,0.398382,0.0
GPL,PM2,6,2035,WB,141490,2.891446,0.0
GPL,PM2,6,2035,WB,141491,0.203432,0.0
GPL,PM2,5,2035,WB,141492,0.188519,0.0
GPL,PM2,5,2035,WB,141493,0.832773,0.0
GPL,PM2,5,2035,WB,207161,0.093608,0.0
GPL,PM2,5,2035,WB,141494,0.036676,0.0
GPL,PM2,5,2035,WB,207143,0.38308,0.0
GPL,PM2,4,2035,WB,207152,0.053444,0.0
GPL,PM2,4,2035,WB,141495,3.673448,0.0
GPL,PM2,4,2035,WB,141496,0.265986,0.0
GPL,PM2,4,2035,WB,141497,0.121534,0.0
GPL,PM2,4,2035,WB,207268,0.170105,0.0
GPL,PM2,4,2035,WB,199424,0.82589,0.0
GPL,PM2,4,2035,WB,141499,0.401191,0.0
GPL,PM2,3,2035,WB,141500,0.940784,0.0
GPL,PM2,3,2035,WB,141501,0.32645,0.0
GPL,PM2,3,2035,WB,141501,0.32645,0.0
GPL,PM2,3,2035,WB,141502,0.315319,0.0
GPL,PM2,3,2035,WB,180062,0.676902,0.0
GPL,PM2,2,2035,WB,207101,0.45492,0.0
GPL,PM2,2,2035,WB,141760,0.333426,0.0
GPL,PM2,2,2035,WB,141761,1.076629,0.0
GPL,PM2,1,2035,WB,198404,1.12746,0.0
GPL,PM2,1,2035,WB,207106,0.247678,0.0
GPL,PM2,11,2035,EB,169501,0.349659,0.0
GPL,PM2,11,2035,EB,169500,1.260378,0.0
GPL,PM2,11,2035,EB,169499,1.221707,0.0
GPL,PM2,11,2035,EB,169498,0.07272,0.0
GPL,PM2,11,2035,EB,169497,0.028414,0.0
GPL,PM2,11,2035,EB,169496,0.113699,0.0
GPL,PM2,11,2035,EB,169495,0.192089,0.0
GPL,PM2,11,2035,EB,169494,0.021688,0.0
GPL,PM2,11,2035,EB,205757,0.115475,0.0
GPL,PM2,11,2035,EB,207091,3.357932,0.0
GPL,PM2,11,2035,EB,169489,0.049169,0.0
GPL,PM2,11,2035,EB,169490,0.147817,0.0
GPL,PM2,11,2035,EB,169492,0.005944,0.0
GPL,PM2,11,2035,EB,169493,0.018633,0.0
GPL,PM2,10,2035,EB,169491,0.05565,0.0
GPL,PM2,10,2035,EB,205756,0.18667,0.0
GPL,PM2,10,2035,EB,169488,0.94091,0.0
GPL,PM2,10,2035,EB,169487,0.136955,0.0
GPL,PM2,10,2035,EB,169486,0.161983,0.0
GPL,PM2,10,2035,EB,169485,0.323961,0.0
GPL,PM2,10,2035,EB,169484,0.023907,0.0
GPL,PM2,10,2035,EB,169483,0.167121,0.0
GPL,PM2,10,2035,EB,169482,0.035854,0.0
GPL,PM2,10,2035,EB,169480,0.030351,0.0
GPL,PM2,10,2035,EB,169479,0.147066,0.0
GPL,PM2,10,2035,EB,169478,0.107816,0.0
GPL,PM2,10,2035,EB,169477,0.034673,0.0
GPL,PM2,10,2035,EB,169476,0.02626,0.0
GPL,PM2,9,2035,EB,169475,0.008606,0.0
GPL,PM2,9,2035,EB,169474,0.155021,0.0
GPL,PM2,9,2035,EB,169473,0.050911,0.0
GPL,PM2,9,2035,EB,169472,0.177982,0.0
GPL,PM2,9,2035,EB,169471,0.038175,0.0
GPL,PM2,9,2035,EB,169470,0.011302,0.0
GPL,PM2,9,2035,EB,169469,0.150311,0.0
GPL,PM2,9,2035,EB,169468,0.02309,0.0
GPL,PM2,9,2035,EB,169467,0.046369,0.0
GPL,PM2,9,2035,EB,169466,0.169951,0.0
GPL,PM2,9,2035,EB,169465,0.324435,0.0
GPL,PM2,9,2035,EB,169464,0.386192,0.0
GPL,PM2,9,2035,EB,169463,0.417232,0.0
GPL,PM2,9,2035,EB,169462,0.092662,0.0
GPL,PM2,9,2035,EB,169461,0.015458,0.0
GPL,PM2,9,2035,EB,169460,0.272736,0.0
GPL,PM2,9,2035,EB,169459,0.039237,0.0
GPL,PM2,9,2035,EB,169458,0.046868,0.0
GPL,PM2,9,2035,EB,169457,0.293203,0.0
GPL,PM2,9,2035,EB,169456,0.056943,0.0
GPL,PM2,9,2035,EB,169455,0.073328,0.0
GPL,PM2,9,2035,EB,169454,0.008911,0.0
GPL,PM2,9,2035,EB,169453,0.008715,0.0
GPL,PM2,9,2035,EB,169452,0.035369,0.0
GPL,PM2,8,2035,EB,169451,0.511934,0.0
GPL,PM2,8,2035,EB,169450,0.300076,0.0
GPL,PM2,8,2035,EB,169449,0.088347,0.0
GPL,PM2,8,2035,EB,169448,0.547173,0.0
GPL,PM2,8,2035,EB,169447,0.547219,0.0
GPL,PM2,8,2035,EB,169446,0.141324,0.0
GPL,PM2,8,2035,EB,141483,0.37145,0.0
GPL,PM2,8,2035,EB,141482,0.080213,0.0
GPL,PM2,8,2035,EB,141481,0.046264,0.0
GPL,PM2,8,2035,EB,141480,0.349388,0.0
GPL,PM2,7,2035,EB,141479,0.33736,0.0
GPL,PM2,7,2035,EB,141478,0.017692,0.0
GPL,PM2,7,2035,EB,141477,0.215506,0.0
GPL,PM2,7,2035,EB,141476,0.640915,0.0
GPL,PM2,7,2035,EB,141475,0.248207,0.0
GPL,PM2,7,2035,EB,141474,0.434214,0.0
GPL,PM2,7,2035,EB,141473,0.020632,0.0
GPL,PM2,7,2035,EB,207097,0.265921,0.0
GPL,PM2,7,2035,EB,141472,0.994355,0.0
GPL,PM2,7,2035,EB,141471,0.06554,0.0
GPL,PM2,7,2035,EB,141470,0.066673,0.0
GPL,PM2,7,2035,EB,141469,0.298385,0.0
GPL,PM2,7,2035,EB,141468,0.149314,0.0
GPL,PM2,7,2035,EB,141467,0.033198,0.0
GPL,PM2,7,2035,EB,141466,0.016583,0.0
GPL,PM2,7,2035,EB,141465,0.11603,0.0
GPL,PM2,7,2035,EB,141464,0.049823,0.0
GPL,PM2,7,2035,EB,141463,0.07169,0.0
GPL,PM2,7,2035,EB,141462,0.060945,0.0
GPL,PM2,7,2035,EB,141461,0.082941,0.0
GPL,PM2,7,2035,EB,141460,0.099498,0.0
GPL,PM2,7,2035,EB,141459,0.36107,0.0
GPL,PM2,7,2035,EB,141458,0.038288,0.0
GPL,PM2,7,2035,EB,141457,0.109018,0.0
GPL,PM2,7,2035,EB,141456,0.119896,0.0
GPL,PM2,6,2035,EB,141455,0.032664,0.0
GPL,PM2,6,2035,EB,141454,0.130796,0.0
GPL,PM2,6,2035,EB,141453,0.030906,0.0
GPL,PM2,6,2035,EB,141452,0.085493,0.0
GPL,PM2,6,2035,EB,141451,0.410607,0.0
GPL,PM2,6,2035,EB,141450,0.472048,0.0
GPL,PM2,6,2035,EB,141449,1.231591,0.0
GPL,PM2,6,2035,EB,141448,1.251994,0.0
GPL,PM2,6,2035,EB,141447,0.123121,0.0
GPL,PM2,6,2035,EB,141446,0.390028,0.0
GPL,PM2,6,2035,EB,141445,0.102642,0.0
GPL,PM2,6,2035,EB,141444,0.082311,0.0
GPL,PM2,6,2035,EB,141443,0.028518,0.0
GPL,PM2,6,2035,EB,141442,0.186445,0.0
GPL,PM2,6,2035,EB,141441,0.057452,0.0
GPL,PM2,5,2035,EB,141440,0.028636,0.0
GPL,PM2,5,2035,EB,141439,0.073577,0.0
GPL,PM2,5,2035,EB,141438,0.124826,0.0
GPL,PM2,5,2035,EB,141437,0.085031,0.0
GPL,PM2,5,2035,EB,141436,0.212364,0.0
GPL,PM2,5,2035,EB,141435,0.021313,0.0
GPL,PM2,5,2035,EB,141434,0.19348,0.0
GPL,PM2,5,2035,EB,207159,0.753622,0.0
GPL,PM2,5,2035,EB,141433,0.130273,0.0
GPL,PM2,5,2035,EB,141432,0.011045,0.0
GPL,PM2,5,2035,EB,207138,0.019853,0.0
GPL,PM2,5,2035,EB,141431,0.316685,0.0
GPL,PM2,4,2035,EB,141430,0.030637,0.0
GPL,PM2,4,2035,EB,141429,0.168172,0.0
GPL,PM2,4,2035,EB,141428,0.053898,0.0
GPL,PM2,4,2035,EB,141427,0.827806,0.0
GPL,PM2,4,2035,EB,141426,0.110474,0.0
GPL,PM2,4,2035,EB,141425,4.243561,0.0
GPL,PM2,4,2035,EB,141424,0.030663,0.0
GPL,PM2,4,2035,EB,141423,0.17013,0.0
GPL,PM2,4,2035,EB,141422,0.119025,0.0
GPL,PM2,4,2035,EB,141421,0.03227,0.0
GPL,PM2,4,2035,EB,141420,0.049817,0.0
GPL,PM2,4,2035,EB,141419,0.043036,0.0
GPL,PM2,4,2035,EB,141418,0.215278,0.0
GPL,PM2,4,2035,EB,141417,0.051353,0.0
GPL,PM2,4,2035,EB,141416,0.056141,0.0
GPL,PM2,4,2035,EB,141415,0.06457,0.0
GPL,PM2,4,2035,EB,141414,0.064588,0.0
GPL,PM2,4,2035,EB,141413,0.193636,0.0
GPL,PM2,4,2035,EB,141412,0.344396,0.0
GPL,PM2,4,2035,EB,141411,0.042938,0.0
GPL,PM2,4,2035,EB,141410,0.035511,0.0
GPL,PM2,4,2035,EB,141409,0.871283,0.0
GPL,PM2,4,2035,EB,141408,0.029596,0.0
GPL,PM2,4,2035,EB,141407,0.405431,0.0
GPL,PM2,3,2035,EB,199058,0.778348,0.0
GPL,PM2,3,2035,EB,141405,0.041171,0.0
GPL,PM2,3,2035,EB,141406,0.021535,0.0
GPL,PM2,3,2035,EB,141392,0.43156,0.0
GPL,PM2,3,2035,EB,141393,0.119848,0.0
GPL,PM2,3,2035,EB,141394,0.051721,0.0
GPL,PM2,3,2035,EB,178783,0.159145,0.0
GPL,PM2,3,2035,EB,141395,0.032103,0.0
GPL,PM2,3,2035,EB,141396,0.18615,0.0
GPL,PM2,3,2035,EB,141397,0.043425,0.0
GPL,PM2,3,2035,EB,141398,0.198592,0.0
GPL,PM2,3,2035,EB,141399,0.069864,0.0
GPL,PM2,3,2035,EB,141400,0.01247,0.0
GPL,PM2,2,2035,EB,207587,0.198812,0.0
GPL,PM2,2,2035,EB,141690,0.38711,0.0
GPL,PM2,2,2035,EB,141689,0.145593,0.0
GPL,PM2,2,2035,EB,141688,0.236394,0.0
GPL,PM2,2,2035,EB,141684,0.693855,0.0
GPL,PM2,2,2035,EB,141686,0.630478,0.0
GPL,PM2,2,2035,EB,141687,0.054664,0.0
GPL,PM2,2,2035,EB,141685,0.094622,0.0
GPL,PM2,1,2035,EB,207105,0.925309,0.0
GPL,PM2,1,2035,EB,141681,0.021608,0.0
GPL,PM2,1,2035,EB,141682,0.536888,0.0
GPL,PM2,1,2035,EB,141683,0.13808,0.0
EL,PM3,10,2035,WB,207852,0.125583,0.9
EL,PM3,10,2035,WB,207600,0.341339,0.9
EL,PM3,10,2035,WB,207601,0.134851,0.9
EL,PM3,10,2035,WB,207602,0.36062,0.9
EL,PM3,10,2035,WB,207603,0.129769,0.9
EL,PM3,10,2035,WB,207604,0.279209,0.9
EL,PM3,10,2035,WB,207805,0.56824,0.9
EL,PM3,9,2035,WB,207605,0.060649,0.9
EL,PM3,9,2035,WB,207606,0.120895,0.9
EL,PM3,9,2035,WB,207607,0.018644,0.9
EL,PM3,9,2035,WB,207916,0.091273,0.9
EL,PM3,9,2035,WB,207608,0.16015,0.9
EL,PM3,9,2035,WB,207609,0.158345,0.9
EL,PM3,9,2035,WB,207610,0.173325,0.9
EL,PM3,9,2035,WB,207611,0.171317,0.9
EL,PM3,9,2035,WB,207612,0.209855,0.9
EL,PM3,9,2035,WB,207613,0.200133,0.9
EL,PM3,9,2035,WB,207614,0.19901,0.9
